"No.","Time","Source","Destination","Protocol","Length","Info"
"3080","0.000000","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3081","0.000000","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3082","0.000000","142.250.188.246","192.168.1.19","TLSv1.3","1305","Application Data"
"3083","0.000000","142.250.72.129","192.168.1.19","TLSv1.3","1466","Application Data"
"3084","0.000000","142.250.72.129","192.168.1.19","TCP","60","443  >  57028 [ACK] Seq=9136 Ack=1727 Win=69632 Len=0"
"3085","0.000000","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3086","0.000187","192.168.1.19","142.250.72.129","TCP","54","57025  >  443 [ACK] Seq=1725 Ack=12558 Win=131072 Len=0"
"3087","0.000039","192.168.1.19","142.250.72.129","TCP","54","57030  >  443 [ACK] Seq=1725 Ack=13907 Win=129792 Len=0"
"3088","0.000016","192.168.1.19","142.250.188.246","TCP","54","56998  >  443 [ACK] Seq=6180 Ack=88212 Win=131072 Len=0"
"3089","0.000022","192.168.1.19","142.250.188.246","TCP","54","57018  >  443 [ACK] Seq=1740 Ack=37847 Win=131072 Len=0"
"3090","0.000015","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=2891 Ack=36798 Win=131072 Len=0"
"3091","0.000015","192.168.1.19","142.250.188.246","TCP","54","57017  >  443 [ACK] Seq=1740 Ack=37847 Win=131072 Len=0"
"3092","0.001441","142.250.68.68","192.168.1.19","TLSv1.3","1466","Application Data"
"3093","0.000000","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3094","0.000000","142.250.72.129","192.168.1.19","TLSv1.3","198","Application Data"
"3095","0.000061","192.168.1.19","142.250.68.68","TCP","54","57032  >  443 [ACK] Seq=2543 Ack=23265 Win=131072 Len=0"
"3096","0.000032","192.168.1.19","142.250.188.246","TCP","54","56998  >  443 [ACK] Seq=6180 Ack=91036 Win=131072 Len=0"
"3097","0.000012","192.168.1.19","142.250.72.129","TCP","54","57025  >  443 [ACK] Seq=1725 Ack=12702 Win=131072 Len=0"
"3098","0.000758","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3099","0.000041","192.168.1.19","142.250.188.246","TCP","54","57018  >  443 [ACK] Seq=1740 Ack=40671 Win=131072 Len=0"
"3100","0.000405","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"3101","0.000000","142.250.72.129","192.168.1.19","TCP","60","443  >  57027 [ACK] Seq=9135 Ack=1727 Win=69632 Len=0"
"3102","0.000000","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"3103","0.000000","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"3104","0.000057","192.168.1.19","142.250.188.246","TCP","54","56998  >  443 [ACK] Seq=6180 Ack=93860 Win=131072 Len=0"
"3105","0.000517","142.250.72.129","192.168.1.19","TLSv1.3","1466","Application Data"
"3106","0.000000","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"3107","0.000000","142.250.72.129","192.168.1.19","TLSv1.3","652","Application Data"
"3108","0.000064","192.168.1.19","142.250.188.246","TCP","54","57017  >  443 [ACK] Seq=1740 Ack=40671 Win=131072 Len=0"
"3109","0.000035","192.168.1.19","142.250.72.129","TCP","54","57027  >  443 [ACK] Seq=1727 Ack=11145 Win=131072 Len=0"
"3110","0.000919","142.250.72.129","192.168.1.19","TLSv1.3","1466","Application Data"
"3111","0.000000","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"3112","0.000393","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"3113","0.000000","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"3114","0.000046","192.168.1.19","142.250.188.246","TCP","54","57018  >  443 [ACK] Seq=1740 Ack=43495 Win=131072 Len=0"
"3115","0.000747","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3116","0.000020","192.168.1.19","142.250.188.246","TCP","54","56998  >  443 [ACK] Seq=6180 Ack=96684 Win=131072 Len=0"
"3117","0.000423","142.250.72.129","192.168.1.19","TLSv1.3","1466","Application Data"
"3118","0.000000","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"3119","0.000000","142.250.72.129","192.168.1.19","TLSv1.3","324","Application Data"
"3120","0.000023","192.168.1.19","142.250.72.129","TCP","54","57027  >  443 [ACK] Seq=1727 Ack=14239 Win=131072 Len=0"
"3121","0.000013","192.168.1.19","142.250.188.246","TCP","54","57015  >  443 [ACK] Seq=2891 Ack=14567 Win=131072 Len=0"
"3122","0.001402","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3123","0.000000","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3124","0.000000","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3125","0.000095","192.168.1.19","142.250.188.246","TCP","54","57017  >  443 [ACK] Seq=1740 Ack=43495 Win=131072 Len=0"
"3126","0.000035","192.168.1.19","142.250.188.246","TCP","54","57018  >  443 [ACK] Seq=1740 Ack=46319 Win=131072 Len=0"
"3127","0.000015","192.168.1.19","142.250.188.246","TCP","54","56998  >  443 [ACK] Seq=6180 Ack=99508 Win=131072 Len=0"
"3128","0.000397","192.168.1.19","142.250.188.246","TLSv1.3","1195","Application Data"
"3129","0.000391","192.168.1.19","142.250.72.129","TLSv1.3","1158","Application Data"
"3130","0.000150","192.168.1.19","142.250.188.246","TLSv1.3","1195","Application Data"
"3131","0.000335","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3132","0.000034","192.168.1.19","142.250.188.246","TCP","54","57015  >  443 [ACK] Seq=2891 Ack=17391 Win=131072 Len=0"
"3133","0.000435","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3134","0.000034","192.168.1.19","142.250.188.246","TCP","54","57017  >  443 [ACK] Seq=1740 Ack=46319 Win=131072 Len=0"
"3135","0.000863","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3136","0.000000","142.250.188.246","192.168.1.19","TLSv1.3","118","Application Data"
"3137","0.000048","192.168.1.19","142.250.188.246","TCP","54","56998  >  443 [ACK] Seq=6180 Ack=102332 Win=131072 Len=0"
"3138","0.000734","142.250.72.129","192.168.1.19","TCP","60","443  >  57026 [ACK] Seq=9137 Ack=1703 Win=69632 Len=0"
"3139","0.000174","142.250.72.129","192.168.1.19","TLSv1.3","1466","Application Data"
"3140","0.000151","142.250.72.129","192.168.1.19","TLSv1.3","652","Application Data"
"3141","0.000000","142.250.72.129","192.168.1.19","TLSv1.3","1466","Application Data"
"3142","0.000034","192.168.1.19","142.250.72.129","TCP","54","57026  >  443 [ACK] Seq=1703 Ack=12559 Win=131072 Len=0"
"3143","0.000190","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"3144","0.000199","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"3145","0.000000","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"3146","0.000051","192.168.1.19","142.250.188.246","TCP","54","57015  >  443 [ACK] Seq=2891 Ack=20215 Win=131072 Len=0"
"3147","0.000525","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"3148","0.000000","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"3149","0.000074","192.168.1.19","142.250.188.246","TCP","54","56998  >  443 [ACK] Seq=6180 Ack=105156 Win=131072 Len=0"
"3150","0.000518","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"3151","0.000020","192.168.1.19","142.250.188.246","TCP","54","57017  >  443 [ACK] Seq=1740 Ack=49143 Win=131072 Len=0"
"3152","0.001081","142.250.72.129","192.168.1.19","TLSv1.3","834","Application Data"
"3153","0.000000","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"3154","0.000031","192.168.1.19","142.250.72.129","TCP","54","57026  >  443 [ACK] Seq=1703 Ack=13339 Win=130304 Len=0"
"3155","0.000866","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"3156","0.000024","192.168.1.19","142.250.188.246","TCP","54","56998  >  443 [ACK] Seq=6180 Ack=107980 Win=131072 Len=0"
"3157","0.000870","192.168.1.19","142.250.72.129","TLSv1.3","1181","Application Data"
"3158","0.001340","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"3159","0.000116","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"3160","0.000025","192.168.1.19","142.250.188.246","TCP","54","57017  >  443 [ACK] Seq=1740 Ack=51967 Win=131072 Len=0"
"3161","0.000357","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3162","0.000000","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3163","0.000033","192.168.1.19","142.250.188.246","TCP","54","57015  >  443 [ACK] Seq=2891 Ack=23039 Win=131072 Len=0"
"3164","0.000025","192.168.1.19","142.250.188.246","TCP","54","56998  >  443 [ACK] Seq=6180 Ack=110804 Win=131072 Len=0"
"3165","0.000400","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"3166","0.000165","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"3167","0.000020","192.168.1.19","142.250.188.246","TCP","54","57017  >  443 [ACK] Seq=1740 Ack=54791 Win=131072 Len=0"
"3168","0.000125","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3169","0.000013","192.168.1.19","142.250.188.246","TCP","54","56998  >  443 [ACK] Seq=6180 Ack=113628 Win=131072 Len=0"
"3170","0.002357","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3171","0.000024","192.168.1.19","142.250.188.246","TCP","54","57015  >  443 [ACK] Seq=2891 Ack=25863 Win=131072 Len=0"
"3172","0.002774","142.250.188.246","192.168.1.19","TLSv1.3","1431","Application Data, Application Data"
"3173","0.000000","142.250.188.246","192.168.1.19","TLSv1.3","549","Application Data, Application Data"
"3174","0.000202","192.168.1.19","142.250.188.246","TLSv1.3","1196","Application Data"
"3175","0.001747","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3176","0.000033","192.168.1.19","142.250.188.246","TCP","54","57015  >  443 [ACK] Seq=2891 Ack=28687 Win=131072 Len=0"
"3177","0.003971","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3178","0.000049","192.168.1.19","142.250.188.246","TCP","54","57015  >  443 [ACK] Seq=2891 Ack=31511 Win=131072 Len=0"
"3179","0.000906","142.250.68.68","192.168.1.19","TLSv1.3","1466","Application Data"
"3180","0.001284","142.250.68.68","192.168.1.19","TLSv1.3","1466","Application Data"
"3181","0.000000","8.8.8.8","192.168.1.19","TCP","1013","[TCP Spurious Retransmission] 443  >  56972 [PSH, ACK] Seq=12725 Ack=3901 Win=76288 Len=959"
"3182","0.000000","142.250.189.14","192.168.1.19","TCP","60","443  >  56995 [ACK] Seq=64516 Ack=22555 Win=111872 Len=0"
"3183","0.000034","192.168.1.19","8.8.8.8","TCP","66","[TCP Dup ACK 2783#1] 56972  >  443 [ACK] Seq=3901 Ack=13684 Win=131072 Len=0 SLE=12725 SRE=13684"
"3184","0.000047","192.168.1.19","142.250.68.68","TCP","54","57032  >  443 [ACK] Seq=2543 Ack=26089 Win=131072 Len=0"
"3185","0.001214","142.250.189.14","192.168.1.19","TCP","60","443  >  56996 [ACK] Seq=287157 Ack=8848 Win=83712 Len=0"
"3186","0.000000","142.250.68.68","192.168.1.19","TLSv1.3","1466","Application Data"
"3187","0.000210","142.250.68.68","192.168.1.19","TLSv1.3","1316","Application Data"
"3188","0.000000","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"3189","0.000000","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"3190","0.000060","192.168.1.19","142.250.68.68","TCP","54","57032  >  443 [ACK] Seq=2543 Ack=28763 Win=131072 Len=0"
"3191","0.001403","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"3192","0.000000","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"3193","0.000000","142.250.189.14","192.168.1.19","TLSv1.3","4290","Application Data, Application Data, Application Data"
"3194","0.000093","192.168.1.19","142.250.188.246","TCP","54","57015  >  443 [ACK] Seq=2891 Ack=34335 Win=131072 Len=0"
"3195","0.000053","192.168.1.19","142.250.189.14","TCP","54","56995  >  443 [ACK] Seq=22555 Ack=67340 Win=131072 Len=0"
"3196","0.000018","192.168.1.19","142.250.189.14","TCP","54","56996  >  443 [ACK] Seq=8848 Ack=291393 Win=262400 Len=0"
"3197","0.000324","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3198","0.000000","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3199","0.000032","192.168.1.19","142.250.189.14","TCP","54","56996  >  443 [ACK] Seq=8848 Ack=294217 Win=262400 Len=0"
"3200","0.000029","192.168.1.19","142.250.189.14","TCP","54","56995  >  443 [ACK] Seq=22555 Ack=70164 Win=131072 Len=0"
"3201","0.000389","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"3202","0.000034","192.168.1.19","142.250.189.14","TCP","54","56996  >  443 [ACK] Seq=8848 Ack=295629 Win=262400 Len=0"
"3203","0.000264","192.168.1.19","142.250.72.129","TLSv1.3","1160","Application Data"
"3204","0.000129","192.168.1.19","142.250.72.129","TLSv1.3","1159","Application Data"
"3205","0.000256","192.168.1.19","142.250.72.129","TLSv1.3","1184","Application Data"
"3206","0.001126","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3207","0.000028","192.168.1.19","142.250.189.14","TCP","54","56996  >  443 [ACK] Seq=8848 Ack=298453 Win=262400 Len=0"
"3208","0.000560","142.250.189.14","192.168.1.19","TLSv1.3","5702","Application Data, Application Data, Application Data, Application Data"
"3209","0.000000","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3210","0.000049","192.168.1.19","142.250.189.14","TCP","54","56996  >  443 [ACK] Seq=8848 Ack=304101 Win=262400 Len=0"
"3211","0.000030","192.168.1.19","142.250.188.246","TCP","54","57015  >  443 [ACK] Seq=2891 Ack=37159 Win=131072 Len=0"
"3212","0.000808","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3213","0.000029","192.168.1.19","142.250.189.14","TCP","54","56996  >  443 [ACK] Seq=8848 Ack=306925 Win=262400 Len=0"
"3214","0.000833","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3215","0.000000","142.250.189.14","192.168.1.19","TLSv1.3","4290","Application Data, Application Data, Application Data"
"3216","0.000044","192.168.1.19","142.250.189.14","TCP","54","56995  >  443 [ACK] Seq=22555 Ack=72988 Win=131072 Len=0"
"3217","0.000028","192.168.1.19","142.250.189.14","TCP","54","56996  >  443 [ACK] Seq=8848 Ack=311161 Win=262400 Len=0"
"3218","0.000897","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3219","0.000027","192.168.1.19","142.250.189.14","TCP","54","56996  >  443 [ACK] Seq=8848 Ack=313985 Win=262400 Len=0"
"3220","0.000811","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3221","0.000000","142.250.189.14","192.168.1.19","TCP","60","443  >  56993 [ACK] Seq=125596 Ack=22211 Win=111872 Len=0"
"3222","0.000000","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"3223","0.000035","192.168.1.19","142.250.189.14","TCP","54","56996  >  443 [ACK] Seq=8848 Ack=318221 Win=262400 Len=0"
"3224","0.000560","142.250.72.129","192.168.1.19","TLSv1.3","1466","Application Data"
"3225","0.000000","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3226","0.000000","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3227","0.000000","142.250.72.129","192.168.1.19","TLSv1.3","652","Application Data"
"3228","0.000077","192.168.1.19","142.250.188.246","TCP","54","57015  >  443 [ACK] Seq=2891 Ack=39983 Win=131072 Len=0"
"3229","0.000045","192.168.1.19","142.250.189.14","TCP","54","56996  >  443 [ACK] Seq=8848 Ack=321045 Win=262400 Len=0"
"3230","0.000015","192.168.1.19","142.250.72.129","TCP","54","57028  >  443 [ACK] Seq=1727 Ack=11146 Win=131072 Len=0"
"3231","0.004874","142.250.72.129","192.168.1.19","TLSv1.3","1466","Application Data"
"3232","0.000000","142.250.189.14","192.168.1.19","TLSv1.3","4290","Application Data, Application Data, Application Data"
"3233","0.000000","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"3234","0.000102","192.168.1.19","142.250.189.14","TCP","54","56996  >  443 [ACK] Seq=8848 Ack=325281 Win=262400 Len=0"
"3235","0.000034","192.168.1.19","142.250.189.14","TCP","54","56995  >  443 [ACK] Seq=22555 Ack=75812 Win=131072 Len=0"
"3236","0.000964","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"3237","0.000025","192.168.1.19","142.250.189.14","TCP","54","56996  >  443 [ACK] Seq=8848 Ack=326693 Win=262400 Len=0"
"3238","0.000718","142.250.189.14","192.168.1.19","TLSv1.3","11350","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"3239","0.000000","142.250.72.129","192.168.1.19","TLSv1.3","955","Application Data"
"3240","0.000000","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"3241","0.000000","142.250.189.14","192.168.1.19","TCP","60","443  >  56993 [ACK] Seq=125596 Ack=23164 Win=114688 Len=0"
"3242","0.000000","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"3243","0.000000","142.250.189.14","192.168.1.19","TLSv1.3","5702","Application Data, Application Data, Application Data, Application Data"
"3244","0.000112","192.168.1.19","142.250.189.14","TCP","54","56996  >  443 [ACK] Seq=8848 Ack=343637 Win=262400 Len=0"
"3245","0.000029","192.168.1.19","142.250.72.129","TCP","54","57028  >  443 [ACK] Seq=1727 Ack=13459 Win=131072 Len=0"
"3246","0.000014","192.168.1.19","142.250.189.14","TCP","54","56995  >  443 [ACK] Seq=22555 Ack=78636 Win=131072 Len=0"
"3247","0.000754","142.250.189.14","192.168.1.19","TLSv1.3","8526","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"3248","0.000000","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"3249","0.000093","192.168.1.19","142.250.189.14","TCP","54","56996  >  443 [ACK] Seq=8848 Ack=352109 Win=262400 Len=0"
"3250","0.000731","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"3251","0.000000","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data, Application Data"
